file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F00094,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/H2U VP Eng and interim PM.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U VP Eng and interim PM.docx,PLACED,10 Technical & Diligence,False,moved,True
F00095,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/H2U VP Engineering Spec.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U VP Engineering Spec.docx,PLACED,10 Technical & Diligence,False,moved,True
F00096,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/H2u Exec Admin Qualifications.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2u Exec Admin Qualifications.docx,PLACED,10 Technical & Diligence,False,moved,True
F00097,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/H2u IT Manager specification.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2u IT Manager specification.docx,PLACED,10 Technical & Diligence,False,moved,True
F00098,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/High throughput catalysts screening and characterization engineer.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/High throughput catalysts screening and characterization engineer.docx,PLACED,10 Technical & Diligence,False,moved,True
F00099,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/High throughput catalysts synthesizing engineer.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/High throughput catalysts synthesizing engineer.docx,PLACED,10 Technical & Diligence,False,moved,True
F00100,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/Job description for director of catalyst discovery.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Job description for director of catalyst discovery.docx,PLACED,10 Technical & Diligence,False,moved,True
F00101,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/Job specifications/Org Chart.pptx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Org Chart.pptx,PLACED,10 Technical & Diligence,False,moved,True
F00102,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Anita Maharaj resume.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Anita Maharaj resume.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00103,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Arvin Sookezian resume.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Arvin Sookezian resume.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00104,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Jian Jin CV.doc,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Jian Jin CV.doc,PLACED,10 Technical & Diligence,False,moved,True
F00105,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Jim DiSanto CV.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Jim DiSanto CV.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00106,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Jun (John) Wang  Resume.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Jun (John) Wang Resume.pdf,PLACED,10 Technical & Diligence,True,moved,True
F00107,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Kat Rinaldi CV.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Kat Rinaldi CV.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00108,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Mark_McGough resume.doc,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Mark_McGough resume.doc,PLACED,10 Technical & Diligence,False,moved,True
F00109,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Michael Mazza_Resume_.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Michael Mazza_Resume_.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00110,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Michael lichterman_resume.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Michael lichterman_resume.docx,PLACED,10 Technical & Diligence,False,moved,True
F00111,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Nate Lewis BIO.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Nate Lewis BIO.docx,PLACED,10 Technical & Diligence,False,moved,True
F00112,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Reynold Lewke resume  .pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Reynold Lewke resume.pdf,PLACED,10 Technical & Diligence,True,moved,True
F00113,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Steve Wollenberg CV.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Steve Wollenberg CV.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00114,CaliCat (H2U),2022 H2U Data Room B2/HR/2020-2021/Recruiting and Staffing/team/Steven Jaffe-Lewis Resume.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Steven Jaffe-Lewis Resume.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00115,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/20220120_Kanady Consultant Agreement Signed.PDF,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/20220120_Kanady Consultant Agreement Signed.PDF,PLACED,10 Technical & Diligence,False,moved,True
F00116,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/AFOCAL + H2U (series B deck).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/AFOCAL + H2U (series B deck).pdf,PLACED,10 Technical & Diligence,False,moved,True
F00117,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/AFOCAL + H2U S2 (signed).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/AFOCAL + H2U S2 (signed).pdf,PLACED,10 Technical & Diligence,False,moved,True
F00118,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Daniel Bakholdin agreement.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Daniel Bakholdin agreement.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00119,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/DennisMangrobangResume.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/DennisMangrobangResume.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00120,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/FGS Agreement.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/FGS Agreement.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00121,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Flexwest LLC Dennis.PDF,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Flexwest LLC Dennis.PDF,PLACED,10 Technical & Diligence,False,moved,True
F00122,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Flexwest LLC W9.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Flexwest LLC W9.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00123,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U - VJMartin Signed Confidential Information and Assignment Agreement signature page.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - VJMartin Signed Confidential Information and Assignment Agreement signature page.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00124,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U - VJMartin Signed Consulting Agreement signature page.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - VJMartin Signed Consulting Agreement signature page.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00125,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U - VJMartin Signed Form W-9.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - VJMartin Signed Form W-9.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00126,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement - Ryan Jones SCOPE FINAL.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement - Ryan Jones SCOPE FINAL.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00127,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement 030422.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement 030422.docx,PLACED,10 Technical & Diligence,False,moved,True
F00128,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement Erik Severin.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement Erik Severin.docx,PLACED,10 Technical & Diligence,False,moved,True
F00129,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement Flex West LLC.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement Flex West LLC.docx,PLACED,10 Technical & Diligence,False,moved,True
F00130,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement Nick Schulze v3.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement Nick Schulze v3.docx,PLACED,10 Technical & Diligence,False,moved,True
F00131,CaliCat (H2U),"2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement Nick Schulze v4 - sw, NKS signed.docx","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement Nick Schulze v4 - sw, NKS signed.docx",PLACED,10 Technical & Diligence,False,moved,True
F00132,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement Vincent Martin - v2 .docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement Vincent Martin - v2.docx,PLACED,10 Technical & Diligence,True,moved,True
F00133,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Consulting Agreement Vincent Martin .docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U Consulting Agreement Vincent Martin.docx,SUPERSEDED,14 Historical / Superseded,True,moved,True
F00134,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U Technologies - NSL 1st    Amendment to Consulting Agreement CLEAN-signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - NSL 1st Amendment to Consulting Agreement CLEAN-signed.pdf,PLACED,10 Technical & Diligence,True,moved,True
F00135,CaliCat (H2U),"2022 H2U Data Room B2/HR/Consultants 2022/H2U Technologies, Inc. - LHi Standard US Terms - T.A. 07012022.pdf","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies, Inc. - LHi Standard US Terms - T.A. 07012022.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00136,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U confidental and assignment agreement  EJS signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U confidental and assignment agreement EJS signed.pdf,PLACED,10 Technical & Diligence,True,moved,True
F00137,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U consulting agreement EJS signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U consulting agreement EJS signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00138,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U-GSF Consulting LLC Agreement 12-31-2021.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U-GSF Consulting LLC Agreement 12-31-2021.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00139,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/H2U_ConsultingAgreementFLEXWEST_202209231103.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U_ConsultingAgreementFLEXWEST_202209231103.docx,PLACED,10 Technical & Diligence,False,moved,True
F00140,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/KSP Systems.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/KSP Systems.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00141,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Letter of Agreement_Fully_Signed_8_1_22 J&A.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Letter of Agreement_Fully_Signed_8_1_22 J&A.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00142,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Modelyst_H2U_CSA_signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Modelyst_H2U_CSA_signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00143,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Outline for bringing Vincent Martin on as consultant for Sonotek and catalyst test station operation.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Outline for bringing Vincent Martin on as consultant for Sonotek and catalyst test station operation.msg,PLACED,10 Technical & Diligence,False,moved,True
F00144,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/PLC programmer Job Description v2.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/PLC programmer Job Description v2.docx,PLACED,10 Technical & Diligence,False,moved,True
F00145,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/PRN Agreement - H2U Technologies_Completed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/PRN Agreement - H2U Technologies_Completed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00146,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/RE_ Monthly Invoice and Expense report.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/RE_ Monthly Invoice and Expense report.msg,PLACED,10 Technical & Diligence,False,moved,True
F00147,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/V.Martin.Resume.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/V.Martin.Resume.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00148,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Vincent Martin consulting outine.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Vincent Martin consulting outine.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F00149,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Welcome to Cision PR Newswire!.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Welcome to Cision PR Newswire!.msg,PLACED,10 Technical & Diligence,False,moved,True
F00150,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/H2U Consulting Agreement - J Gregoire_JMGsigned.docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U Consulting Agreement - J Gregoire_JMGsigned.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00151,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/H2U Consulting Agreement - J Gregoire_JMGsigned.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Consulting Agreement - J Gregoire_JMGsigned.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00152,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/John Gregoire Amendment to Consulting Agreement.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/John Gregoire Amendment to Consulting Agreement.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00153,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/SOP 1 - 2020 Equity Incentive Plan 2020-11-20 v1.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SOP 1 - 2020 Equity Incentive Plan 2020-11-20 v1.docx,PLACED,10 Technical & Diligence,False,moved,True
F00154,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/SOP 2 -  Stock Option Grant Notice 2020-11-20 v1 (Consultant form).docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SOP 2 - Stock Option Grant Notice 2020-11-20 v1 (Consultant form).docx,PLACED,10 Technical & Diligence,True,moved,True
F00155,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/SOP 2 -  Stock Option Grant Notice 2020-11-20 v1-JG.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SOP 2 - Stock Option Grant Notice 2020-11-20 v1-JG.docx,PLACED,10 Technical & Diligence,True,moved,True
F00156,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/SOP 4 - Stock Option Agreement 2020-11-20 v1 -JG.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SOP 4 - Stock Option Agreement 2020-11-20 v1 -JG.docx,PLACED,10 Technical & Diligence,False,moved,True
F00157,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/SOP 4 - Stock Option Agreement 2020-11-20 v1.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SOP 4 - Stock Option Agreement 2020-11-20 v1.docx,PLACED,10 Technical & Diligence,False,moved,True
F00158,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/stock option agreement.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/stock option agreement.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00159,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/John Gregoire/stock option grant notice.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/stock option grant notice.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00160,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Next Frontier Search/Fw_ Invoice INV-1028_ 1st Retainer Next Frontier Search for H2U Technologies Director Product Search.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Fw_ Invoice INV-1028_ 1st Retainer Next Frontier Search for H2U Technologies Director Product Search.msg,PLACED,10 Technical & Diligence,False,moved,True
F00161,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Next Frontier Search/NextFrontierSearch_H2U_DirectorProduct_ExecutiveSearchAgreement_v4 counter signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/NextFrontierSearch_H2U_DirectorProduct_ExecutiveSearchAgreement_v4 counter signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00162,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Next Frontier Search/W9_AndrewGoldberg_NextFrontierSearch_H2U.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/W9_AndrewGoldberg_NextFrontierSearch_H2U.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00163,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Reynold Lewke/2500 payment for outside firms.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/2500 payment for outside firms.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00164,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Reynold Lewke/H2U Technologies - Invoices[199].xls,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - Invoices[199].xls,PLACED,10 Technical & Diligence,False,moved,True
F00165,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Reynold Lewke/H2U-ReynoldLewkecomLLC consulting agmt fully signed 11-2020.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U-ReynoldLewkecomLLC consulting agmt fully signed 11-2020.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00166,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Reynold Lewke/H2U-ReynoldLewkecomLLC consulting signed 11-16-2020 final.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U-ReynoldLewkecomLLC consulting signed 11-16-2020 final.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00167,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Reynold Lewke/Kelly Direct Hired signed.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Kelly Direct Hired signed.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00168,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2022/Reynold Lewke/LinkedIn Job charges 1-21-2022.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/LinkedIn Job charges 1-21-2022.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00169,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2023/H2U Technologies Extension #1 - signed 1-27-2023.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies Extension _1 - signed 1-27-2023.pdf,PLACED,10 Technical & Diligence,True,moved,True
F00170,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2023/Samuel Stephen contract.PDF,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Samuel Stephen contract.PDF,PLACED,10 Technical & Diligence,False,moved,True
F00171,CaliCat (H2U),2022 H2U Data Room B2/HR/Consultants 2023/Short Form Consulting Agreement Samuel Stephen.doc,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Short Form Consulting Agreement Samuel Stephen.doc,PLACED,10 Technical & Diligence,False,moved,True
